img_id,Sample,Image,Name,Image Name,expo_id,Country,Group,Class,Class Description,Granular Location - Map,Palace Gallery Section,Palace Gallery Section Name,Area,Locale Type,Critical Theme,Topical Theme,People,Animal,Animal Type,Plant,Plant Type,Sound,Sound Type,Prize,Prize Type,Material,Creator,Image Framing,Image Materiality,Text-in-Frame,Text-in-Image,Associated Excerpt(s),Excerpt Image ,Excerpted Source(s),Source File(s),Associated Image(s),Links,Comments,Medium,Author,Approx Orig Resolution,Collection
698,,,FRDAFAN81_OF12v1378_A,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
699,,,FRDAFAN81_OF12v1379_A,,248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
700,,,FRDAFAN81_OF12v1381_A,,478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
701,,,FRDAFAN81_OF12v1383_A,,351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
702,,,FRDAFAN81_OF12v1384_A,,455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
703,,,FRDAFAN81_OF12v1385_A,,460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
704,,,FRDAFAN81_OF12v1386_A,,427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
705,,,FRDAFAN81_OF12v1387_A,,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
706,,,FRDAFAN81_OF12v1388_A,,319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
707,,,FRDAFAN81_OF12v1389_A,,381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
708,,,FRDAFAN81_OF12v1390_A,,670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
709,,,FRDAFAN81_OF12v1391_A,,416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
710,,,FRDAFAN81_OF12v1392_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
711,,,FRDAFAN81_OF12v1393_A,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
712,,,FRDAFAN81_OF12v1395_A,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
713,,,FRDAFAN81_OF12v1396_A,,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
714,,,FRDAFAN81_OF12v1397_A,,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
715,,,FRDAFAN81_OF12v1398_A,,311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
716,,,FRDAFAN81_OF12v1399_A,,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
717,,,FRDAFAN81_OF12v1400_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
718,,,FRDAFAN81_OF12v1401_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
719,,,FRDAFAN81_OF12v1403_A,,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
720,,,FRDAFAN81_OF12v1404_A,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
721,,,FRDAFAN81_OF12v1405_A,,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
722,,,FRDAFAN81_OF12v1406_A,,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
723,,,FRDAFAN81_OF12v1407_A,,214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
724,,,FRDAFAN81_OF12v1408_A,,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
725,,,FRDAFAN81_OF12v1409_A,,468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
726,,,FRDAFAN81_OF12v1410_A,,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
727,,,FRDAFAN81_OF12v1413_A,,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
728,,,FRDAFAN81_OF12v1416_A,,624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
729,,,FRDAFAN81_OF12v1417_A,,399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
730,,,FRDAFAN81_OF12v1418_A,,452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
731,,,FRDAFAN81_OF12v1419_A,,221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
732,,,FRDAFAN81_OF12v1420_A,,486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
733,,,FRDAFAN81_OF12v1421_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
734,,,FRDAFAN81_OF12v1423_A,,557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
735,,,FRDAFAN81_OF12v1424_A,,253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
736,,,FRDAFAN81_OF12v1425_A,,331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
737,,,FRDAFAN81_OF12v1427_A,,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
738,,,FRDAFAN81_OF12v1428_A,,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
739,,,FRDAFAN81_OF12v1429_A,,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
740,,,FRDAFAN81_OF12v1430_A,,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
741,,,FRDAFAN81_OF12v1433_A,,626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
742,,,FRDAFAN81_OF12v1437_A,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
743,,,FRDAFAN81_OF12v1438_A,,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
744,,,FRDAFAN81_OF12v1439_A,,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
745,,,FRDAFAN81_OF12v1440_A,,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
746,,,FRDAFAN81_OF12v1441_A,,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
747,,,FRDAFAN81_OF12v1442_A,,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
748,,,FRDAFAN81_OF12v1444_A,,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
749,,,FRDAFAN81_OF12v1445_A,,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
750,,,FRDAFAN81_OF12v1446_A,,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
751,,,FRDAFAN81_OF12v1447_A,,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
752,,,FRDAFAN81_OF12v1448_A,,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
753,,,FRDAFAN81_OF12v1449_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
754,,,FRDAFAN81_OF12v1450_A,,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
755,,,FRDAFAN81_OF12v1451_A,,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
756,,,FRDAFAN81_OF12v1452_A,,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
757,,,FRDAFAN81_OF12v1455_A,,188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
758,,,FRDAFAN81_OF12v1456_A,,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
759,,,FRDAFAN81_OF12v1457_A,,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
760,,,FRDAFAN81_OF12v1458_A,,218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
761,,,FRDAFAN81_OF12v1460_A,,229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
762,,,FRDAFAN81_OF12v1466_A,,239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
763,,,FRDAFAN81_OF12v1467_A,,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
764,,,FRDAFAN81_OF12v1468_A,,244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
765,,,FRDAFAN81_OF12v1469_A,,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
766,,,FRDAFAN81_OF12v1470_A,,254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
767,,,FRDAFAN81_OF12v1473_A,,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
768,,,FRDAFAN81_OF12v1474_A,,281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
769,,,FRDAFAN81_OF12v1475_A,,282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
770,,,FRDAFAN81_OF12v1477_A,,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
771,,,FRDAFAN81_OF12v1479_A,,467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
772,,,FRDAFAN81_OF12v1480_A,,480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
773,,,FRDAFAN81_OF12v1482_A,,499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
774,,,FRDAFAN81_OF12v1483_A,,559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
775,,,FRDAFAN81_OF12v1484_A,,565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
776,,,FRDAFAN81_OF12v1489_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
777,,,FRDAFAN81_OF12v1490_A,,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
778,,,FRDAFAN81_OF12v1491_A,,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
779,,,FRDAFAN81_OF12v1497_A,,479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
780,,,FRDAFAN81_OF12v1499_A,,485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
781,,,FRDAFAN81_OF12v1501_A,,541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
782,,,FRDAFAN81_OF12v1503_A,,546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
783,,,FRDAFAN81_OF12v1504_A,,547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
784,,,FRDAFAN81_OF12v1509_A,,577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
785,,,FRDAFAN81_OF12v1510_A,,577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
786,,,FRDAFAN81_OF12v1511_A,,582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
787,,,FRDAFAN81_OF12v1514_A,,593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
788,,,FRDAFAN81_OF12v1515_A,,594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
789,,,FRDAFAN81_OF12v1516_A,,609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
790,,,FRDAFAN81_OF12v1523_A,,640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
791,,,FRDAFAN81_OF12v1528_A,,687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
792,,,FRDAFAN81_OF12v1538_A,,716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
793,,,FRDAFAN81_OF12v1539_A,,717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
794,,,FRDAFAN81_OF12v1551_A,,293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
795,,,FRDAFAN81_OF12v1559_A,,259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
796,,,FRDAFAN81_OF12v1560_A,,454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
797,,,FRDAFAN81_OF12v1561_A,,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
798,,,FRDAFAN81_OF12v1562_A,,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
799,,,FRDAFAN81_OF12v1564_A,,256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
800,,,FRDAFAN81_OF12v1565_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
801,,,FRDAFAN81_OF12v1566_A,,228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
802,,,FRDAFAN81_OF12v1567_A,,309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
803,,,FRDAFAN81_OF12v1568_A,,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
804,,,FRDAFAN81_OF12v1569_A,,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
805,,,FRDAFAN81_OF12v1570_A,,258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
806,,,FRDAFAN81_OF12v1572_A,,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
807,,,FRDAFAN81_OF12v1574_A,,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
808,,,FRDAFAN81_OF12v1575_A,,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
809,,,FRDAFAN81_OF12v1576_A,,603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
810,,,FRDAFAN81_OF12v1577_A,,472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
811,,,FRDAFAN81_OF12v1579_A,,629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
812,,,FRDAFAN81_OF12v1580_A,,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
813,,,FRDAFAN81_OF12v1581_A,,312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
814,,,FRDAFAN81_OF12v1582_A,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
815,,,FRDAFAN81_OF12v1583_A,,391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
816,,,FRDAFAN81_OF12v1584_A,,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
817,,,FRDAFAN81_OF12v1585_A,,299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
818,,,FRDAFAN81_OF12v1586_A,,276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
819,,,FRDAFAN81_OF12v1587_A,,477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
820,,,FRDAFAN81_OF12v1588_A,,599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
821,,,FRDAFAN81_OF12v1589_A,,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
822,,,FRDAFAN81_OF12v1590_A,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
823,,,FRDAFAN81_OF12v1591_A,,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
824,,,FRDAFAN81_OF12v1592_A,,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
825,,,FRDAFAN81_OF12v1593_A,,470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
826,,,FRDAFAN81_OF12v1594_A,,605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
827,,,FRDAFAN81_OF12v1595_A,,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
828,,,FRDAFAN81_OF12v1596_A,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
829,,,FRDAFAN81_OF12v1597_A,,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
830,,,FRDAFAN81_OF12v1599_A,,706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
831,,,FRDAFAN81_OF12v1600_A,,707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
832,,,FRDAFAN81_OF12v1601_A,,713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
833,,,FRDAFAN81_OF12v1602_A,,727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
834,,,FRDAFAN81_OF12v1603_A,,729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
835,,,FRDAFAN81_OF12v1604_A,,737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
836,,,FRDAFAN81_OF12v1605_A,,739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
837,,,FRDAFAN81_OF12v1608_A,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
838,,,FRDAFAN81_OF12v1609_A,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
839,,,FRDAFAN81_OF12v1610_A,,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
840,,,FRDAFAN81_OF12v1611_A,,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
841,,,FRDAFAN81_OF12v1612_A,,277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
842,,,FRDAFAN81_OF12v1614_A,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
843,,,FRDAFAN81_OF12v1615_A,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
844,,,FRDAFAN81_OF12v1616_A,,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
845,,,FRDAFAN81_OF12v1617_A,,349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
846,,,FRDAFAN81_OF12v1618_A,,566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
847,,,FRDAFAN81_OF12v1620_A,,394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
849,,,FRDAFAN81_OF12v1623_A,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
850,,,FRDAFAN81_OF12v1624_A,,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
851,,,FRDAFAN81_OF12v1625_A,,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
852,,,FRDAFAN81_OF12v1627_A,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
853,,,FRDAFAN81_OF12v1629_A,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
854,,,FRDAFAN81_OF12v1630_A,,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
855,,,FRDAFAN81_OF12v1631_A,,358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
856,,,FRDAFAN81_OF12v1632_A,,359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
857,,,FRDAFAN81_OF12v1633_A,,441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
858,,,FRDAFAN81_OF12v1634_A,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
859,,,FRDAFAN81_OF12v1635_A,,542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
860,,,FRDAFAN81_OF12v1636_A,,542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
861,,,FRDAFAN81_OF12v1637_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
863,,,FRDAFAN81_OF12v1639_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
864,,,FRDAFAN81_OF12v1641_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
867,,,FRDAFAN81_OF12v1644_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
868,,,FRDAFAN81_OF12v1645_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
869,,,FRDAFAN81_OF12v1646_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
870,,,FRDAFAN81_OF12v1648_A,,651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
872,,,FRDAFAN81_OF12v1650_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
873,,,FRDAFAN81_OF12v1651_A,,1009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
874,,,FRDAFAN81_OF12v1652_A,,1013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
875,,,FRDAFAN81_OF12v1653_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
876,,,FRDAFAN81_OF12v1654_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
877,,,FRDAFAN81_OF12v1655_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
878,,,FRDAFAN81_OF12v1656_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
879,,,FRDAFAN81_OF12v1657_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
882,,,FRDAFAN81_OF12v1661_A,,488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
883,,,FRDAFAN81_OF12v1662_A,,554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
884,,,FRDAFAN81_OF12v1663_A,,1019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
885,,,FRDAFAN81_OF12v1664_A,,671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
886,,,FRDAFAN81_OF12v1666_A,,326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
887,,,FRDAFAN81_OF12v1672_A,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
888,,,FRDAFAN81_OF12v1673_A,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
890,,,FRDAFAN81_OF12v1675_A,,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
891,,,FRDAFAN81_OF12v1676_A,,669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000x1000,Archives Nationales
